0.033 638.136 -2832.499
0.034 635.335 -2770.421
0.035 632.595 -2709.238
0.036 629.916 -2648.922
0.037 627.297 -2589.445
0.038 624.737 -2530.779
0.039 622.235 -2472.900
0.040 619.791 -2415.781
0.041 617.403 -2359.399
0.042 615.072 -2303.729
0.043 612.796 -2248.749
0.044 610.574 -2194.436
0.045 608.406 -2140.769
0.046 606.292 -2087.727
0.047 604.231 -2035.290
0.048 602.221 -1983.437
0.049 600.264 -1932.149
0.050 598.357 -1881.409
0.051 596.501 -1831.196
0.052 594.694 -1781.495
0.053 592.938 -1732.286
0.054 591.230 -1683.555
0.055 589.570 -1635.283
0.056 587.959 -1587.456
0.057 586.395 -1540.056
0.058 584.879 -1493.071
0.059 583.409 -1446.483
0.060 581.986 -1400.279
0.061 580.608 -1354.444
0.062 579.277 -1308.964
0.063 577.990 -1263.827
0.064 576.749 -1219.017
0.065 575.552 -1174.522
0.066 574.400 -1130.330
0.067 573.291 -1086.427
0.068 572.227 -1042.801
0.069 571.206 -999.440
0.070 570.228 -956.332
0.071 569.293 -913.465
0.072 568.401 -870.827
0.073 567.551 -828.407
0.074 566.744 -786.193
0.075 565.979 -744.176
0.076 565.256 -702.342
0.077 564.574 -660.682
0.078 563.934 -619.186
0.079 563.336 -577.841
0.080 562.778 -536.638
0.081 562.262 -495.567
0.082 561.787 -454.616
0.083 561.353 -413.777
0.084 560.960 -373.038
0.085 560.607 -332.390
0.086 560.295 -291.823
0.087 560.023 -251.326
0.088 559.792 -210.890
0.089 559.601 -170.505
0.090 559.451 -130.162
0.091 559.341 -89.850
0.092 559.271 -49.560
0.093 559.242 -9.281
0.094 559.253 30.995
0.095 559.304 71.279
0.096 559.395 111.579
0.097 559.527 151.907
0.098 559.699 192.272
0.099 559.912 232.683
0.100 560.165 273.150

